ACONIF,LobaOreg,DegreeDays,etpjyy,mindyy,taveyy,Aspect,Slope,Elevation,PctBroadLeafCov,PctConifCov,PctVegCov,TreeBiomass,ForestType,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,AmbVapPressAve,AmbVapPressDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,TempAve,TempDiff,VapPressAve,VapPressDiff,TransAspect
29.44113,0,26477,20.667,1898,721.917,39,26,844,17,72,89,105,201,20.66666667,-16,1898.25,1768.083333,2530.166667,1278.833333,654.4166667,57.41666667,15830.25,-8376.25,722,-453.5,830.25,-478.9166667,1234.583333,-573.75,209.0833333,-332.9166667,737.25,-174.9166667,433.75,-195.9166667,1171,-370.8333333,748.9791667,-459.7708333,780.6666667,-247.2222222,0.006155829
129.6261,0,24960,15.833,1384,667.083,12,24,880,0,100,99,173,201,15.83333333,-14,1384.25,1482.083333,1868.75,1053.916667,641.25,63.75,11704.83333,-8100.5,667.25,-486.9166667,780.75,-515.25,1203.25,-622.0833333,130.5,-351.6666667,699.5,-175.6666667,443.5833333,-212.25,1143.083333,-387.9166667,695.4375,-493.9791667,762.0555556,-258.6111111,0.024471741
37.83991,0,29931,27.917,595.917,816.5,237,20,627,46,52,98,103,201,27.91666667,-19.08333333,596.3333333,1441,1448.916667,857.5833333,628.75,64.75,21080.16667,-7019.833333,816.5833333,-510.5833333,936.1666667,-540.8333333,1383.166667,-653.1666667,249.4166667,-367.75,762.5,-197.8333333,512,-246.6666667,1274.5,-444.5,846.3333333,-518.0833333,849.6666667,-296.3333333,0.945503276
76.40216,0,34508,31.75,1110.917,944.25,158,19,384,27,72,100,131,201,31.75,-18.75,1111.333333,1649,2080.5,1075.5,646.1666667,56.5,22303.33333,-6735.5,944.25,-455.9166667,1057.75,-481.75,1480.5,-577.8333333,407.6666667,-333.8333333,846.4166667,-197.25,513.5833333,-226.25,1360,-423.5,972.5416667,-462.3333333,906.6666667,-282.3333333,0.807830723
40.50375,0,26081,21.75,1796.833,710.417,67,24,848,15,84,100,162,201,21.75,-16.08333333,1797.083333,1764.916667,2461.916667,1273.083333,655.6666667,55.5,17637.08333,-7708.916667,710.5,-449.1666667,818,-473.8333333,1219.083333,-565.75,201.5833333,-332.25,733.25,-174.0833333,426.75,-190.0833333,1160,-364.1666667,737.2916667,-455.25,773.3333333,-242.7777778,0.100682242
106.1378,1,32383,29.667,1306.5,883.667,118,8,487,11,89,100,135,201,29.66666667,-18.16666667,1306.916667,1705.25,2212.583333,1149.583333,651.25,53.41666667,21614.91667,-7097.25,883.6666667,-446.3333333,994.5,-470.8333333,1407.083333,-561.25,359.9166667,-331.25,818.8333333,-190.5,482.8333333,-209,1301.666667,-399.5,911.2916667,-452.4166667,867.7777778,-266.3333333,0.482550239
310,1,29588,28.5,1385.5,807.167,184,22,665,50,47,97,80,201,28.5,-17.16666667,1385.833333,1657.666667,2255.916667,1132.416667,661.6666667,48.83333333,22324.58333,-6724.75,807.1666667,-431.1666667,912.9166667,-453.0833333,1307.25,-534.0833333,306.75,-328.0833333,789,-183,439.9166667,-184.25,1228.916667,-367.25,833.5208333,-436.6041667,819.2777778,-244.8333333,0.949397013
175.1831,0,17359,17.417,1250,399.25,278,10,1403,0,100,100,156,264,17.41666667,-14.75,1250.333333,1425.5,1783.5,975,661.1666667,57.16666667,18928.66667,-7959.666667,399.5833333,-468.25,502.5,-492.8333333,884.9166667,-585.25,-86.58333333,-351.75,599.75,-154.0833333,343.1666667,-161.6666667,942.9166667,-315.75,425.1041667,-474.5208333,628.6111111,-210.5,0.687303331
8,0,27045,25.833,1312.25,737.833,183,14,801,40,28,68,23,201,25.83333333,-16.66666667,1312.583333,1613.25,2101.75,1103.583333,665.25,50.91666667,21220,-6956.833333,737.8333333,-444.8333333,841.6666667,-467.3333333,1229,-551,246.5,-338.1666667,757.9166667,-181.9166667,418.5,-182,1176.416667,-363.9166667,763.75,-450.3333333,784.2777778,-242.6111111,0.945503252
193.4224,0,19811,16.583,1725.167,515.75,340,17,1202,0,100,100,70,264,16.58333333,-14.08333333,1725.416667,1578.25,2233.083333,1147.916667,691.8333333,44.83333333,15549.58333,-8532.583333,516,-430.3333333,607.8333333,-449.3333333,950.6666667,-520.3333333,80.41666667,-340.5833333,675.4166667,-166.0833333,326.6666667,-139.8333333,1002.083333,-305.9166667,538.7291667,-435.1458333,668.0555556,-203.9444444,0.178606231
89.69654,0,20034,18.5,1470.417,516.333,260,29,1197,0,100,100,154,201,18.5,-14.66666667,1470.666667,1515.666667,2036.916667,1067.75,676.5,49.83333333,18086.5,-7347.166667,516.5833333,-449.0833333,614.4166667,-470.75,978.75,-550.5833333,53.58333333,-348.0833333,663,-166.6666667,348.3333333,-155.1666667,1011.333333,-321.8333333,540.8333333,-454.625,674.2222222,-214.5555556,0.821393831
94.29216,0,15375,16,1252.5,317.083,252,12,1562,0,100,100,83,264,16,-14.33333333,1252.75,1351.25,1742.583333,913.0833333,675.5,49.66666667,19671.83333,-7534.833333,317.5,-465,414.1666667,-486.5,773.6666667,-566.1666667,-139.5833333,-364.5833333,579.5833333,-155.0833333,306.5833333,-140.75,886.1666667,-295.8333333,341.4375,-470.5625,590.7777778,-197.2222222,0.871572435
231.4697,0,23065,20.333,864.083,609,288,15,1011,0,100,100,142,201,20.33333333,-16.33333333,864.5,1291,1486.666667,792.3333333,643.0833333,55.91666667,17715.66667,-7930,609.25,-483.75,720.8333333,-509.1666667,1136.333333,-604.1666667,81.41666667,-363.75,677.5,-177,418.75,-193.25,1096.25,-370.25,636.9583333,-490.2083333,730.8333333,-246.8333333,0.603955883
320.8538,0,15633,17.583,989,319.667,190,24,1596,4,67,71,112,271,17.58333333,-15.25,989.3333333,1277.166667,1527.416667,811.4166667,673.25,48.91666667,22972.75,-6146.583333,320.0833333,-474.75,417.4166667,-495.9166667,779.5833333,-575.25,-140.4166667,-375.0833333,580.6666667,-159.5,309.75,-142.5833333,890.4166667,-302.0833333,344.1666667,-480.25,593.6111111,-201.3888889,0.969846302
287.8785,1,22603,16.417,1498,609.417,357,19,1073,0,100,99,175,301,16.41666667,-14.08333333,1498.25,1403.75,2000.5,973.1666667,672.1666667,45.5,13453.33333,-8535,609.5833333,-438.4166667,709.5833333,-458.4166667,1082,-532.8333333,136.75,-344.4166667,702.5833333,-173.5833333,371.75,-157.25,1074.333333,-330.8333333,634.4791667,-443.5208333,716.2222222,-220.5555556,0.080664743
282.2436,0,21860,22.5,734.75,560.417,180,17,1108,5,86,91,191,201,22.5,-17.5,735.1666667,1302.833333,1423.666667,768.6666667,655.5833333,50.58333333,21522.25,-7161.083333,560.6666667,-491.1666667,666.8333333,-514.1666667,1061.75,-599.9166667,58.91666667,-382.9166667,670.25,-184.25,388.6666667,-178.1666667,1058.916667,-362.4166667,587.0416667,-497.0416667,705.9444444,-241.6111111,0.933012691
113.1812,0,18813,16.917,1476.5,469.333,275,21,1325,0,100,99,151,201,16.91666667,-14.25,1476.75,1442.916667,1994.666667,1007.666667,678.1666667,44.16666667,17378.25,-7437.75,469.6666667,-451.6666667,566.25,-470.9166667,926.0833333,-543.25,12.08333333,-360.75,645.5833333,-168.75,332.8333333,-144,978.4166667,-312.75,493.5208333,-456.6458333,652.2777778,-208.5,0.711309164
103.0569,0,31682,26.75,791.833,866,243,1,564,28,72,100,71,201,26.75,-18.41666667,792.25,1298.416667,1609.25,735.25,653.0833333,48.58333333,19065.33333,-8279.333333,866,-439.8333333,975.5,-462.1666667,1384.083333,-544.75,347.6666667,-334.5,812.1666667,-191.3333333,469.5,-196.5,1281.666667,-387.8333333,893.3125,-445.3125,854.4444444,-258.5555556,0.919335301
45.17242,0,13073,14,2021.083,246.25,249,35,1733,25,46,71,59,264,14,-12.33333333,2021.25,1591.75,2449.916667,1214.75,706.75,35.41666667,19506.83333,-6892.166667,246.6666667,-419,331.0833333,-433.75,644.75,-490.0833333,-152.3333333,-348.5,572.8333333,-147.5,252.8333333,-102.6666667,825.6666667,-250.1666667,267.5416667,-422.8333333,550.4444444,-166.7777778,0.888573001
49.27833,0,27681,25.583,-31.083,747.083,222,5,1347,28,51,78,97,261,25.58333333,-19.08333333,-30.66666667,980.8333333,751.0833333,397.25,552.9166667,56.41666667,19955.41667,-7807.916667,747.25,-522.9166667,898.1666667,-554.1666667,1459.916667,-669.4166667,34.08333333,-376.5833333,656.6666667,-177.8333333,596.75,-273.25,1253.416667,-451.0833333,784.8541667,-530.7708333,835.6111111,-300.7222222,0.989073806
146.4265,0,23186,21.75,111.75,589.25,77,6,1700,17,73,90,65,261,21.75,-17.75,112.1666667,942.1666667,777.8333333,400,557.0833333,52.58333333,18888.41667,-8095.583333,589.5,-531.6666667,736.1666667,-560.8333333,1282.583333,-669.5833333,-104.25,-394.0833333,597.8333333,-171.1666667,531.5833333,-245.4166667,1129.416667,-416.5833333,626,-539.0416667,752.9444444,-277.7222222,0.159000815
166.0469,0,20168,20.083,599.167,494.833,243,12,1828,0,100,100,111,261,20.08333333,-16.58333333,599.5833333,1173.916667,1214.416667,667.5833333,596.1666667,53.66666667,20189,-7571.333333,495.1666667,-491.3333333,624.3333333,-518.1666667,1104.833333,-618.1666667,-115.4166667,-365.4166667,591,-158,446.3333333,-203.5,1037.333333,-361.5,527.2291667,-498.2708333,691.5555556,-241,0.919335301
62.677,0,26748,24.417,-111.25,711.917,297,4,1423,4,73,78,50,221,24.41666667,-18.75,-110.6666667,901.8333333,635.5,328.5,539.1666667,55.83333333,19047.83333,-8096.833333,712.0833333,-533.25,868.8333333,-565,1451.75,-683.5833333,-28,-382.8333333,628.5833333,-173.75,604.0833333,-278.4166667,1232.666667,-452.1666667,751.1666667,-541.1666667,821.7777778,-301.4444444,0.526168018
149.8828,0,36150,25.75,214.25,989.25,299,14,754,3,94,97,162,201,25.75,-18.91666667,214.6666667,1077.666667,1001.333333,499.1666667,582.9166667,60.58333333,16328.33333,-8431.333333,989.25,-463.25,1129.833333,-494.1666667,1653.666667,-609.3333333,324.6666667,-316.8333333,796.8333333,-178.8333333,637,-278.6666667,1433.833333,-457.5,1024.354167,-470.8958333,955.8888889,-305,0.508726243
133.0602,0,36242,29.667,99.25,989.833,35,3,761,0,98,98,176,201,29.66666667,-19.33333333,99.66666667,1091.166667,1005.666667,499.8333333,579.5,61,19485.66667,-7788,989.8333333,-467.5,1132.25,-498.9166667,1661.916667,-615.9166667,317.5,-318.8333333,793.0833333,-179.0833333,644.25,-283.25,1437.333333,-462.3333333,1025.375,-475.2916667,958.2222222,-308.2222222,0.001902651
163.0571,0,36026,30.833,289.833,985.417,250,15,742,1,99,99,158,201,30.83333333,-18.5,290.25,1183.416667,1231.5,617.3333333,593.5,57.5,20861.66667,-6999.833333,985.4166667,-446.25,1121,-475.1666667,1626.5,-583,344,-309.1666667,807,-176.8333333,612.4166667,-260.25,1419.416667,-437.0833333,1019.229167,-453.3958333,946.2777778,-291.3888889,0.883022243
220.4188,0,20071,18.75,750.667,510.917,4,5,1685,0,100,100,71,262,18.75,-15.58333333,751,1154.666667,1324.916667,678.5833333,590.5,50.83333333,18006.08333,-8304.25,511.1666667,-459.6666667,642.6666667,-485.3333333,1131.5,-582,-109.75,-337.5833333,588.8333333,-145.8333333,451.75,-195.9166667,1040.583333,-341.75,543.8958333,-466.1458333,693.7222222,-227.8333333,0.050602975
8.642857,0,28561,19.083,958,779,322,20,1154,7,79,86,146,201,19.08333333,-15.25,958.3333333,1235.833333,1541.75,769.4166667,612.25,48.75,13918.83333,-8549.666667,779,-421.6666667,904.1666667,-445.6666667,1370,-535,188,-308,724.5,-160.6666667,500.9166667,-202.4166667,1225.416667,-363.0833333,810.2916667,-427.5833333,816.9444444,-242.0555556,0.312696744
37.4583,0,33301,31.75,178.917,910.25,202,26,886,22,43,65,106,201,31.75,-18.08333333,179.3333333,1101.333333,1148.416667,548.0833333,584.1666667,60.5,23140.91667,-5856.916667,910.25,-464.5833333,1049.666667,-495.5,1568.166667,-609.8333333,252.4166667,-318.9166667,757.75,-172.0833333,603.5833333,-266.25,1361.333333,-438.3333333,945.125,-472.2083333,907.5555556,-292.2222222,0.995134031
139.9094,0,16679,15.75,817.25,372.417,44,9,1945,28,51,79,104,270,15.75,-14.08333333,817.5833333,1113.916667,1299.75,683.4166667,588.9166667,47.25,17579.08333,-8250.916667,372.8333333,-455.5,503.1666667,-479.5,987.4166667,-570.25,-242.6666667,-341.5,535.5833333,-135.4166667,411.1666667,-176.3333333,946.75,-311.75,405.1875,-461.6875,631.1666667,-207.8333333,0.014852136
125.3317,0,32688,23.917,485.75,893.5,90,37,880,7,88,95,187,201,23.91666667,-15.58333333,486.1666667,1053.333333,1216.5,576.8333333,598.8333333,56.16666667,17078.5,-6560.833333,893.5,-441.3333333,1025.833333,-469.3333333,1518.833333,-572.8333333,268,-309.3333333,765.25,-168.5833333,567.1666667,-240.5,1332.416667,-409.0833333,926.5416667,-448.2083333,888.2777778,-272.7222222,0.249999992
8.272727,0,25848,21,668.5,704,32,13,1292,14,60,75,178,201,21,-16.5,668.9166667,1137.916667,1310.916667,633.4166667,591.75,55.91666667,16410.66667,-8575,704.0833333,-458.75,837.25,-487.0833333,1333.5,-591.6666667,74.41666667,-325.9166667,669.5,-157.6666667,513.6666667,-225,1183.166667,-382.6666667,737.3125,-465.8541667,788.7777778,-255.1111111,0.000304586
226.6589,0,30572,21.833,580.583,834.333,65,13,1027,3,93,95,92,201,21.83333333,-16.83333333,581,1104,1248.25,589.25,589.0833333,59.41666667,15214.16667,-8498.666667,834.3333333,-462,970.4166667,-492.0833333,1477.333333,-603.5,191.25,-320.25,726,-166.3333333,565.75,-249.9166667,1291.75,-416.25,868.3333333,-469.4583333,861.1666667,-277.5,0.090423975
47.49311,0,22480,20.5,634.25,595,74,11,1487,22,76,98,199,281,20.5,-16.5,634.6666667,1126.666667,1262,622.8333333,584.1666667,53.83333333,18335.75,-8095.583333,595.25,-466.75,730.0833333,-494.75,1232.75,-597.9166667,-43.25,-336.25,616.6666667,-151,488.0833333,-214.75,1104.75,-365.75,628.7083333,-473.9166667,736.5,-243.8333333,0.140330095
18.06691,0,40669,31.333,138.25,1111.75,105,2,423,32,19,52,257,201,31.33333333,-21.16666667,138.6666667,1163,1095.583333,515.5833333,580.6666667,70.5,18664.33333,-8301,1111.75,-482.75,1255.666667,-518.8333333,1791.75,-652.4166667,431.4166667,-312.9166667,856.25,-187.25,703.6666667,-326.1666667,1559.916667,-513.4166667,1147.645833,-491.7291667,1039.944444,-342.2777778,0.370590467
219.5128,0,26006,22.583,565.417,706.667,83,16,1256,41,28,53,144,201,22.58333333,-16.91666667,565.8333333,1119.833333,1256.083333,602.5833333,584.5833333,57.58333333,18250.08333,-7897.083333,706.75,-470.9166667,843.25,-500.4166667,1351.583333,-609.25,61.83333333,-332.3333333,664,-159.1666667,527.25,-234.9166667,1191.25,-394.0833333,740.8541667,-478.2291667,794.1666667,-262.7222222,0.199092482
106.7589,0,21168,20.75,636.917,547.917,142,4,1573,9,80,89,161,201,20.75,-16.58333333,637.3333333,1134.5,1272.333333,628.1666667,581.75,52.58333333,19812.66667,-7887.833333,548.1666667,-469,683.6666667,-496.1666667,1187.916667,-597.75,-92.41666667,-340.5833333,595.75,-148.25,475.8333333,-209,1071.583333,-357.25,581.8333333,-475.875,714.3888889,-238.1666667,0.687303281
10.73333,0,35817,26.333,373.5,978.75,315,11,671,16,62,78,138,201,26.33333333,-19,373.9166667,1121.25,1178.416667,540.25,589,64.16666667,16921.08333,-8283.083333,978.75,-472.75,1116.916667,-505.25,1631.833333,-625.5,325.3333333,-320,796.5833333,-179.5833333,626.6666667,-283.1666667,1423.25,-462.75,1013.208333,-480.875,948.8333333,-308.5,0.370590518
106.8324,0,25105,19.5,1044.5,684.083,264,27,1274,0,99,97,104,201,19.5,-15,1044.833333,1220.333333,1641,761.6666667,616.6666667,48,15737.16667,-8357,684.0833333,-421.4166667,806.25,-444.5833333,1261.333333,-531.1666667,106.5833333,-311.25,684.25,-154.0833333,464.0833333,-188.0833333,1148.333333,-342.1666667,714.5625,-427.1041667,765.5555556,-228.1111111,0.793892654
358.4841,0,25936,25.667,628.75,703.917,213,37,1300,11,64,75,101,201,25.66666667,-15.83333333,629.1666667,1147.666667,1412.833333,663.5,598.3333333,55,22905.16667,-4916.333333,704,-456,834.1666667,-483.5,1320.583333,-585.0833333,87,-327,675.5833333,-159.0833333,503.75,-219.25,1179.333333,-378.3333333,736.4375,-462.8958333,786.2222222,-252.2222222,0.999314769
228.5929,1,33148,24.5,504.5,905.417,77,25,800,4,86,91,195,201,24.5,-17.16666667,504.9166667,1099.083333,1253.333333,574.1666667,595.5833333,59.75,16749.08333,-7584.75,905.4166667,-460.75,1039.75,-490.75,1539.333333,-601.6666667,271.3333333,-319.3333333,767.4166667,-173.75,582.5,-256.6666667,1349.916667,-430.4166667,938.9583333,-468.125,899.9444444,-286.9444444,0.159000815
233.2166,0,19537,19.75,886.833,489,243,7,1649,0,100,100,144,270,19.75,-15.75,887.1666667,1212,1491.75,730.9166667,596.75,49.91666667,19837.41667,-7842.583333,489.25,-459.0833333,618.0833333,-484.0833333,1095.666667,-578.3333333,-117.5,-340.3333333,585.6666667,-146.1666667,437.3333333,-189.3333333,1023,-335.5,521.375,-465.4583333,682,-223.6666667,0.919335301
66.33384,0,24014,22.5,281.167,633.25,89,2,1386,17,43,59,40,221,22.5,-17.83333333,281.5833333,1028.416667,970.0833333,483.9166667,558.4166667,54.58333333,19306.16667,-8006.833333,633.5,-502,780.4166667,-531.75,1327.416667,-642.75,-60.91666667,-361.5833333,610.9166667,-160.0833333,541.0833333,-243.9166667,1152,-404,670.1041667,-509.5208333,768,-269.3333333,0.242480955
20.46768,0,34930,19.583,1170.417,954.75,358,28,415,18,100,100,133,201,19.58333333,-14.58333333,1170.75,1379.75,1769,934,675.1666667,14,13504.83333,-8517.833333,954.75,-257.75,1055.166667,-265,1429.666667,-292.1666667,479.1666667,-223.5,874.1666667,-137.1666667,428.3333333,-92.33333333,1302.5,-229.5,979.6875,-259.6041667,868.3333333,-153,0.075975978
89.33628,0,19298,19.75,966.333,484,237,26,1617,0,100,97,386,270,19.75,-15.58333333,966.6666667,1241.666667,1571.166667,765.8333333,604.5,50.33333333,20937.83333,-7122.333333,484.25,-454.4166667,609.5,-479.1666667,1076,-572.3333333,-108.25,-336.9166667,589.4166667,-145.5833333,426.5,-184.8333333,1015.916667,-330.4166667,515.375,-460.7083333,677.2777778,-220.2777778,0.945503276
179.0234,1,36812,31.25,198.917,1006.167,125,37,556,10,81,91,195,201,31.25,-18.08333333,199.3333333,1068.666667,1153.083333,515.4166667,599,60.33333333,21014.91667,-6361.083333,1006.166667,-453.8333333,1140.083333,-483.9166667,1638.916667,-595.25,373.1666667,-312.1666667,822.5833333,-180.0833333,614.9166667,-267.5833333,1437.5,-447.6666667,1039.583333,-461.2916667,958.3333333,-298.4444444,0.543577857
126,0,23688,21.833,202.667,616.417,9,1,1408,13,61,74,46,281,21.83333333,-17.66666667,203.0833333,980.0833333,871.1666667,440.6666667,558.5833333,54.58333333,18886.25,-8097.416667,616.6666667,-506.1666667,763.0833333,-535.9166667,1308.916667,-646.4166667,-76.41666667,-366.25,604.75,-160.75,535.5,-242.5,1140.25,-403.25,653.0625,-513.6875,760.1666667,-268.8333333,0.033209786
85.21839,0,24816.53335,22.03258946,934.9667184,662.0851895,179.9881514,14.73270342,1173.34478,21,63,84,142.8579272,216.1950588,22.03259668,-16.28458806,935.3158484,1286.505561,1608.789093,788.6177532,627.9269146,54.99498354,18873.45182,-7670.860028,662.2232469,-447.3454987,780.4765415,-473.2491198,1220.98004,-569.5318089,103.0226823,-325.2416364,687.0750156,-159.9830852,452.1317134,-198.267329,1139.206729,-358.2504143,691.6756277,-453.8420159,759.4711527,-238.8336095,0.932960982
89.16429,0,24012,22.5,290.667,631.583,123,3,1373,9,65,72,44,281,22.5,-17.83333333,291.0833333,1035.25,979.5833333,490.75,562.9166667,54.75,19455.5,-7962.166667,631.8333333,-502.5,776.9166667,-532.25,1316.333333,-642.6666667,-53.25,-362.9166667,614.5,-161.6666667,534.9166667,-241.75,1149.416667,-403.4166667,667.9583333,-510.0833333,766.2777778,-268.9444444,0.526167964
91.32989,0,22491,19.167,231.833,575.167,16,5,1468,0,100,100,83,221,19.16666667,-16.16666667,232.25,913.0833333,818.8333333,419.1666667,560.1666667,54.33333333,16212.75,-8582.25,575.4166667,-507.5833333,720.8333333,-537,1262.333333,-646.5,-112,-369,590,-158.3333333,519,-236,1109,-394.3333333,611.6458333,-515.0208333,739.3333333,-262.8888889,0.014852136
87.63333,1,34512,19.917,1186.083,943.833,42,27,450,25,90,100,152,201,19.91666667,-14.58333333,1186.416667,1390.083333,1794.666667,944.1666667,673.5833333,22.08333333,13950.91667,-8260.416667,943.8333333,-282.1666667,1045.083333,-292.5833333,1422,-331.8333333,465.5,-232.5,867.25,-141.5833333,431.5,-110.3333333,1298.75,-251.9166667,969.1041667,-284.7708333,865.8333333,-167.9444444,0.010926199
173.1958,0,22337,22.167,4.083,567.667,201,4,1502,8,73,80,54,221,22.16666667,-17.66666667,4.5,877,682.9166667,337.5833333,557.8333333,53.83333333,20296,-7706.833333,567.9166667,-510.4166667,714.5,-539.8333333,1259.333333,-649.1666667,-123.8333333,-372,585.4166667,-158.5833333,519.4166667,-236.25,1104.833333,-394.8333333,604.4791667,-517.8541667,736.5555556,-263.2222222,0.993844166
397.0681,1,36777,18.583,770.25,1006.25,21,32,506,1,99,98,187,201,18.58333333,-15.91666667,770.5833333,1083.583333,1339,597.1666667,607.75,59.75,11196.16667,-8031.166667,1006.25,-441.5833333,1136.166667,-470.8333333,1621.25,-579.25,390.6666667,-303.8333333,831.75,-177.0833333,598,-256.8333333,1429.75,-433.9166667,1038.583333,-448.875,953.1666667,-289.2777778,0.006155829
108.5496,0,22398,20.75,1019.333,592.917,265,22,1375,12,88,100,406,201,20.75,-15.58333333,1019.666667,1274,1653.833333,797.3333333,605.1666667,57.83333333,18874.66667,-7388.333333,593.0833333,-463.25,720,-491.1666667,1191.75,-595.9166667,-6.083333333,-330.5833333,632.4166667,-151.9166667,463,-208.5,1095.416667,-360.4166667,624.6875,-470.2291667,730.2777778,-240.2777778,0.786788247
